config_hash,experiment,source,target,classifier,strategy,seed,budget,run_type,macro_f1,accuracy,n_source_train,n_target_labeled,n_target_val,n_pseudo,chosen_C,val_score,tuning,fit_seconds
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,100,transfer,0.8812275445826476,0.88125,2000,100,0,0,10.0,0.726613978633386,budget_cv,0.331
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,100,target_only,0.6756982948007113,0.69,0,100,0,0,0.1,0.5752988744394204,budget_cv,0.094
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,250,transfer,0.8862498222653472,0.88625,2000,250,0,0,10.0,0.6677959929057383,budget_cv,0.339
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,250,target_only,0.6997256384363747,0.70125,0,250,0,0,1.0,0.6144185794863078,budget_cv,0.103
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,500,transfer,0.8975,0.8975,2000,500,0,0,10.0,0.6637134103743185,budget_cv,0.374
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,500,target_only,0.7834247987994474,0.78375,0,500,0,0,10.0,0.639905477743225,budget_cv,0.118
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,0,uda_self_training,0.8872717252436184,0.8875,2000,0,0,1000,10.0,0.8938773221844453,source_val_fallback,0.197
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,50,transfer,0.8961784604704179,0.89625,2000,50,0,1000,10.0,0.8370472908011607,budget_cv,0.441
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,50,target_only,0.7907509361981742,0.795,0,50,0,1000,0.1,0.8177318295739348,budget_cv,0.104
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,100,transfer,0.8846821551902431,0.885,2000,100,0,1000,1.0,0.8585563172637475,budget_cv,0.371
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,100,target_only,0.8574108818011257,0.8575,0,100,0,1000,1.0,0.9195806100217864,budget_cv,0.124
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,250,transfer,0.9037245772711857,0.90375,2000,250,0,1000,10.0,0.8840524341771507,budget_cv,0.462
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,250,target_only,0.8586119257086999,0.85875,0,250,0,1000,0.1,0.8352819153380951,budget_cv,0.125
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,500,transfer,0.9012375003711407,0.90125,2000,500,0,1000,10.0,0.8978527742735176,budget_cv,0.507
3633fbf46d,pilot_real,books,electronics,logreg,self_training,0,500,target_only,0.8799812470698547,0.88,0,500,0,1000,1.0,0.887734475592388,budget_cv,0.158
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,0,uda_self_training,0.8872717252436184,0.8875,2000,0,0,1000,10.0,0.8938773221844453,source_val_fallback,0.186
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,50,transfer,0.8212416047396511,0.825,2000,50,0,1000,0.1,0.9181810735990302,budget_cv,0.316
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,50,target_only,0.8257465709526428,0.82625,0,50,0,1000,10.0,0.7561772077251954,budget_cv,0.132
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,100,transfer,0.8974480830920654,0.8975,2000,100,0,1000,10.0,0.890909090909091,budget_cv,0.406
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,100,target_only,0.8432540460049376,0.84375,0,100,0,1000,10.0,0.7767741517741519,budget_cv,0.138
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,250,transfer,0.8986510263929619,0.89875,2000,250,0,1000,10.0,0.8763563758836868,budget_cv,0.413
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,250,target_only,0.7780057950812795,0.785,0,250,0,1000,0.1,0.8307532295229964,budget_cv,0.133
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,500,transfer,0.9074907490749076,0.9075,2000,500,0,1000,10.0,0.893688610319115,budget_cv,0.462
3633fbf46d,pilot_real,books,electronics,logreg,self_training,1,500,target_only,0.8812349688007388,0.88125,0,500,0,1000,10.0,0.8977852902722533,budget_cv,0.184
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,0,uda_self_training,0.8872717252436184,0.8875,2000,0,0,1000,10.0,0.8938773221844453,source_val_fallback,0.184
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,50,transfer,0.8706385650928216,0.87125,2000,50,0,1000,1.0,0.8169506691565515,budget_cv,0.345
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,50,target_only,0.7500805278092066,0.75875,0,50,0,1000,0.1,0.6971366324307501,budget_cv,0.1
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,100,transfer,0.8871586549311667,0.8875,2000,100,0,1000,1.0,0.8429337551737328,budget_cv,0.352
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,100,target_only,0.8517206064375875,0.8525,0,100,0,1000,10.0,0.8063859555692586,budget_cv,0.138
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,250,transfer,0.9012152709937087,0.90125,2000,250,0,1000,10.0,0.8833412291781145,budget_cv,0.433
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,250,target_only,0.8583780210208376,0.85875,0,250,0,1000,0.1,0.839561499055684,budget_cv,0.13
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,500,transfer,0.9025,0.9025,2000,500,0,1000,10.0,0.8935962987777165,budget_cv,0.46
3633fbf46d,pilot_real,books,electronics,logreg,self_training,2,500,target_only,0.8899993124957031,0.89,0,500,0,1000,1.0,0.8834530813120857,budget_cv,0.155
3633fbf46d,pilot_real,electronics,books,logreg,random,0,0,source_only,0.7881876808442234,0.79,2000,0,0,0,10.0,0.8818937043339006,source_val_fallback,0.07
3633fbf46d,pilot_real,electronics,books,logreg,random,0,50,transfer,0.7984569359156038,0.8,2000,50,0,0,10.0,0.7041922989291409,budget_cv,0.249
3633fbf46d,pilot_real,electronics,books,logreg,random,0,50,target_only,0.6675191815856778,0.675,0,50,0,0,0.1,0.5197893724209514,budget_cv,0.085
3633fbf46d,pilot_real,electronics,books,logreg,random,0,100,transfer,0.807969576356411,0.80875,2000,100,0,0,10.0,0.7971367868901075,budget_cv,0.256
3633fbf46d,pilot_real,electronics,books,logreg,random,0,100,target_only,0.7290244881573664,0.73,0,100,0,0,0.1,0.6949194024462843,budget_cv,0.092
3633fbf46d,pilot_real,electronics,books,logreg,random,0,250,transfer,0.8449757774652289,0.845,2000,250,0,0,10.0,0.8136478419755796,budget_cv,0.261
3633fbf46d,pilot_real,electronics,books,logreg,random,0,250,target_only,0.815717596618982,0.81625,0,250,0,0,0.1,0.7687903533000359,budget_cv,0.105
3633fbf46d,pilot_real,electronics,books,logreg,random,0,500,transfer,0.8637497871090424,0.86375,2000,500,0,0,10.0,0.834637092807721,budget_cv,0.282
3633fbf46d,pilot_real,electronics,books,logreg,random,0,500,target_only,0.8724035051507704,0.8725,0,500,0,0,10.0,0.8368950318965629,budget_cv,0.132
3633fbf46d,pilot_real,electronics,books,logreg,random,1,0,source_only,0.7881876808442234,0.79,2000,0,0,0,10.0,0.8818937043339006,source_val_fallback,0.069
3633fbf46d,pilot_real,electronics,books,logreg,random,1,50,transfer,0.8061808181938317,0.8075,2000,50,0,0,10.0,0.8386489098563402,budget_cv,0.252
3633fbf46d,pilot_real,electronics,books,logreg,random,1,50,target_only,0.6858324878059727,0.69375,0,50,0,0,0.1,0.7317275088172921,budget_cv,0.084
3633fbf46d,pilot_real,electronics,books,logreg,random,1,100,transfer,0.8122713435040687,0.81375,2000,100,0,0,10.0,0.7650774815021638,budget_cv,0.252
3633fbf46d,pilot_real,electronics,books,logreg,random,1,100,target_only,0.6903525893932472,0.70875,0,100,0,0,10.0,0.6320998340620196,budget_cv,0.101
3633fbf46d,pilot_real,electronics,books,logreg,random,1,250,transfer,0.8301969558087577,0.83125,2000,250,0,0,10.0,0.7903975902689306,budget_cv,0.266
3633fbf46d,pilot_real,electronics,books,logreg,random,1,250,target_only,0.8020292006928977,0.805,0,250,0,0,0.1,0.7833087948344701,budget_cv,0.102
3633fbf46d,pilot_real,electronics,books,logreg,random,1,500,transfer,0.8623063683304647,0.8625,2000,500,0,0,10.0,0.8173624090094521,budget_cv,0.282
3633fbf46d,pilot_real,electronics,books,logreg,random,1,500,target_only,0.8636731031097229,0.86375,0,500,0,0,10.0,0.8129175475933903,budget_cv,0.129
3633fbf46d,pilot_real,electronics,books,logreg,random,2,0,source_only,0.7881876808442234,0.79,2000,0,0,0,10.0,0.8818937043339006,source_val_fallback,0.072
3633fbf46d,pilot_real,electronics,books,logreg,random,2,50,transfer,0.8092549019607843,0.81,2000,50,0,0,10.0,0.8800839926613921,budget_cv,0.249
3633fbf46d,pilot_real,electronics,books,logreg,random,2,50,target_only,0.7132620975378418,0.71375,0,50,0,0,0.1,0.7064409761778183,budget_cv,0.086
3633fbf46d,pilot_real,electronics,books,logreg,random,2,100,transfer,0.8102177625491147,0.81125,2000,100,0,0,10.0,0.8340752611585945,budget_cv,0.255
3633fbf46d,pilot_real,electronics,books,logreg,random,2,100,target_only,0.7487293701102165,0.7525,0,100,0,0,0.1,0.6494227994227995,budget_cv,0.086
3633fbf46d,pilot_real,electronics,books,logreg,random,2,250,transfer,0.8486021505376344,0.84875,2000,250,0,0,10.0,0.8240438498178762,budget_cv,0.26
3633fbf46d,pilot_real,electronics,books,logreg,random,2,250,target_only,0.8337185624157066,0.83375,0,250,0,0,1.0,0.7902977601529354,budget_cv,0.108
3633fbf46d,pilot_real,electronics,books,logreg,random,2,500,transfer,0.8586861879817606,0.85875,2000,500,0,0,10.0,0.8317629201356125,budget_cv,0.279
3633fbf46d,pilot_real,electronics,books,logreg,random,2,500,target_only,0.8547376198258103,0.855,0,500,0,0,0.1,0.8051232281673671,budget_cv,0.122
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,0,source_only,0.7881876808442234,0.79,2000,0,0,0,10.0,0.8818937043339006,source_val_fallback,0.071
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,50,transfer,0.8088519168254327,0.81,2000,50,0,0,1.0,0.6011009585380295,budget_cv,0.233
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,50,target_only,0.554798787325055,0.58125,0,50,0,0,10.0,0.4099300699300699,budget_cv,0.085
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,100,transfer,0.836237461930679,0.83625,2000,100,0,0,1.0,0.6689850498793589,budget_cv,0.246
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,100,target_only,0.4921530594251454,0.55,0,100,0,0,0.1,0.509822724445366,budget_cv,0.094
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,250,transfer,0.844836108139222,0.845,2000,250,0,0,10.0,0.5800780809379938,budget_cv,0.276
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,250,target_only,0.6877620596418355,0.68875,0,250,0,0,0.1,0.6051017150155081,budget_cv,0.102
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,500,transfer,0.8687481542709194,0.86875,2000,500,0,0,10.0,0.6199301038207597,budget_cv,0.28
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,0,500,target_only,0.7197880897428681,0.72,0,500,0,0,1.0,0.6544783041719099,budget_cv,0.122
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,0,source_only,0.7881876808442234,0.79,2000,0,0,0,10.0,0.8818937043339006,source_val_fallback,0.076
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,50,transfer,0.7887516582836704,0.79125,2000,50,0,0,1.0,0.7960858585858586,budget_cv,0.33
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,50,target_only,0.6698949622338808,0.67625,0,50,0,0,1.0,0.638187994496044,budget_cv,0.097
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,100,transfer,0.8197465185416992,0.82,2000,100,0,0,1.0,0.6592222395413885,budget_cv,0.266
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,100,target_only,0.6585104973676851,0.67375,0,100,0,0,0.1,0.6096681096681097,budget_cv,0.094
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,250,transfer,0.8462209261438491,0.84625,2000,250,0,0,1.0,0.6134993716629298,budget_cv,0.271
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,250,target_only,0.7358533673218692,0.73625,0,250,0,0,0.1,0.5693067322557438,budget_cv,0.111
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,500,transfer,0.8674991718698242,0.8675,2000,500,0,0,10.0,0.5999997068185583,budget_cv,0.311
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,1,500,target_only,0.7923702313946217,0.7925,0,500,0,0,10.0,0.6230004011449547,budget_cv,0.143
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,0,source_only,0.7881876808442234,0.79,2000,0,0,0,10.0,0.8818937043339006,source_val_fallback,0.073
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,50,transfer,0.80829439965919,0.80875,2000,50,0,0,1.0,0.7793595293595293,budget_cv,0.235
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,50,target_only,0.4280193236714976,0.5375,0,50,0,0,1.0,0.38261429928096596,budget_cv,0.092
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,100,transfer,0.8262041070220105,0.82625,2000,100,0,0,1.0,0.626273983239264,budget_cv,0.243
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,100,target_only,0.5796266173999772,0.6075,0,100,0,0,0.1,0.5131636602467197,budget_cv,0.091
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,250,transfer,0.8537388018770187,0.85375,2000,250,0,0,10.0,0.5804457605371495,budget_cv,0.271
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,250,target_only,0.736967358901776,0.7375,0,250,0,0,0.1,0.6244060246428514,budget_cv,0.101
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,500,transfer,0.8687497949215546,0.86875,2000,500,0,0,10.0,0.6406898005794375,budget_cv,0.286
3633fbf46d,pilot_real,electronics,books,logreg,uncertainty,2,500,target_only,0.774977497749775,0.775,0,500,0,0,10.0,0.6532125743473882,budget_cv,0.124
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,0,uda_self_training,0.786026026026026,0.79125,2000,0,0,1000,10.0,0.8818937043339006,source_val_fallback,0.161
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,50,transfer,0.8138412806960056,0.81625,2000,50,0,1000,10.0,0.7041922989291409,budget_cv,0.334
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,50,target_only,0.4099071799942585,0.5375,0,50,0,1000,0.1,0.5197893724209514,budget_cv,0.114
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,100,transfer,0.8239425549707933,0.825,2000,100,0,1000,10.0,0.7971367868901075,budget_cv,0.334
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,100,target_only,0.5185262717186518,0.5975,0,100,0,1000,0.1,0.6949194024462843,budget_cv,0.124
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,250,transfer,0.8449379751900761,0.845,2000,250,0,1000,10.0,0.8136478419755796,budget_cv,0.352
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,250,target_only,0.7905269908167409,0.79125,0,250,0,1000,0.1,0.7687903533000359,budget_cv,0.135
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,500,transfer,0.86,0.86,2000,500,0,1000,10.0,0.834637092807721,budget_cv,0.395
3633fbf46d,pilot_real,electronics,books,logreg,self_training,0,500,target_only,0.8586861879817606,0.85875,0,500,0,1000,10.0,0.8368950318965629,budget_cv,0.197
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,0,uda_self_training,0.786026026026026,0.79125,2000,0,0,1000,10.0,0.8818937043339006,source_val_fallback,0.149
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,50,transfer,0.8192090395480226,0.82125,2000,50,0,1000,10.0,0.8386489098563402,budget_cv,0.344
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,50,target_only,0.3815160607958289,0.52625,0,50,0,1000,0.1,0.7317275088172921,budget_cv,0.126
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,100,transfer,0.8115209406243526,0.81375,2000,100,0,1000,10.0,0.7650774815021638,budget_cv,0.356
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,100,target_only,0.466765873015873,0.57,0,100,0,1000,10.0,0.6320998340620196,budget_cv,0.161
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,250,transfer,0.8297536945812808,0.83125,2000,250,0,1000,10.0,0.7903975902689306,budget_cv,0.347
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,250,target_only,0.5342678584218366,0.60375,0,250,0,1000,0.1,0.7833087948344701,budget_cv,0.142
