source,target,classifier,strategy,run_type,budget,macro_f1,macro_f1_sd,recovery,n_seeds,rec_lo,rec_hi
electronics,books,svm,self_training,transfer,50,0.8073373133534645,0.030587678259889048,-0.008004573615404187,5,-0.2578706542930695,0.24186150706226112
electronics,books,svm,self_training,transfer,100,0.8058723029701564,0.025512664859322284,-0.02327095382059007,5,-0.2281796996424068,0.18157835768780375
electronics,books,svm,self_training,transfer,250,0.8333435829538512,0.02718128086273883,0.26299801036738424,5,0.049570227974333705,0.48404830126174775
electronics,books,svm,self_training,transfer,500,0.8593211969564113,0.013604063298954966,0.5337019840082868,5,0.41164617989483177,0.6328313582116238
electronics,books,svm,self_training,transfer,1000,0.8913884026347587,0.00817601580320186,0.8678635432582322,5,0.8000740831738419,0.9288206109062266
electronics,books,svm,self_training,transfer,2000,0.9010143611946843,0.007165759692347958,0.9681724181232486,5,0.9093991386405568,1.0275340626198288
electronics,books,svm,uncertainty,target_only,50,0.6475302481392745,0.05342825751101332,-1.67330022259643,5,-2.1425477437437808,-1.2591451154779336
electronics,books,svm,uncertainty,target_only,100,0.6843296145586332,0.025486923783038778,-1.2898264087116669,5,-1.4929944647311977,-1.0863036886154436
electronics,books,svm,uncertainty,target_only,250,0.7317486383322802,0.022637728586654263,-0.795688719221262,5,-0.9937765843720253,-0.6265384832932319
electronics,books,svm,uncertainty,target_only,500,0.7915277204162903,0.026134933933806323,-0.17275102143453003,5,-0.3944007250914558,0.029712625953781102
electronics,books,svm,uncertainty,target_only,1000,0.8781270614438578,0.007500905183994794,0.7296715693598259,5,0.6709953413453768,0.7940391417825434
electronics,books,svm,uncertainty,target_only,2000,0.9022247642206812,0.003450638174129232,0.9807856207373173,5,0.9524799434190369,1.0108370358422625
electronics,books,svm,uncertainty,transfer,50,0.8278063398376354,0.006973009205253673,0.20529626322356992,5,0.1428316631447207,0.25845364743543753
electronics,books,svm,uncertainty,transfer,100,0.8400843612104051,0.009825507413967375,0.33324139219996873,5,0.2536189452121874,0.41286383918775005
electronics,books,svm,uncertainty,transfer,250,0.8618708181244644,0.015238322660518843,0.5602707282125425,5,0.439956545970053,0.6805849104550323
electronics,books,svm,uncertainty,transfer,500,0.8795535019361115,0.0124176655125968,0.7445360257097169,5,0.6466332862127808,0.8424387652066528
electronics,books,svm,uncertainty,transfer,1000,0.8932258030320336,0.009377763085780722,0.8870104744838132,5,0.8130867681756122,0.9567670445047867
electronics,books,svm,uncertainty,transfer,2000,0.9016608779274288,0.006922714546335626,0.9749095514320292,5,0.9154157906668379,1.0283753074492343
electronics,music,logreg,random,target_only,50,0.7256945060090937,0.03734515523466807,-1.4127012575062414,5,-1.8566030958132305,-1.100204882188838
electronics,music,logreg,random,target_only,100,0.7637914015605082,0.022963920215507944,-0.8727446666987049,5,-1.14241530873696,-0.6376615872793965
electronics,music,logreg,random,target_only,250,0.8237295484717908,0.017665738940392698,-0.023226694247118214,5,-0.17648213885518077,0.18747770501692224
electronics,music,logreg,random,target_only,500,0.8498922408845269,0.011541106475367735,0.34758352524864505,5,0.20854802299230135,0.4540254777242487
electronics,music,logreg,random,target_only,1000,0.8782056130110713,0.008020124726178898,0.7488758527844088,5,0.6572671593756005,0.8280512205839118
electronics,music,logreg,random,target_only,2000,0.8951286622315855,0.0059175092056330475,0.988730356174193,5,0.9228791660725226,1.0545815462758632
electronics,music,logreg,random,transfer,50,0.8326107731319118,0.007049231834187884,0.10264906860087719,5,0.019028623128439854,0.17174501175231272
electronics,music,logreg,random,transfer,100,0.8368949396828859,0.010326930598192894,0.16336960584763843,5,0.04204970377465174,0.2711848503017409
electronics,music,logreg,random,transfer,250,0.8482198458228684,0.010619284166874101,0.32388026221615507,5,0.20953359004816371,0.43656875212590374
electronics,music,logreg,random,transfer,500,0.8648863158506016,0.009476819132566297,0.5600982061382719,5,0.4605517950197807,0.6596446172567629
electronics,music,logreg,random,transfer,1000,0.8834792020442801,0.004486194149216318,0.823619716148513,5,0.7724259383432885,0.8691708403773812
electronics,music,logreg,random,transfer,2000,0.8958592368405658,0.007686689788449725,0.9990849682622878,5,0.9150649640751981,1.0784739234756748
electronics,music,logreg,self_training,target_only,50,0.6460540084950951,0.11463888929644354,-2.541465449586932,5,-3.9655240759139003,-1.372300912818853
electronics,music,logreg,self_training,target_only,100,0.6622877740049635,0.14418274337788856,-2.311380332314112,5,-3.8868104288299135,-0.7359502357983104
electronics,music,logreg,self_training,target_only,250,0.8139076079117762,0.022469162603817188,-0.16243545294354253,5,-0.4373883957944364,0.06631982523723713
electronics,music,logreg,self_training,target_only,500,0.844372960903464,0.012974293542015103,0.26935742416738984,5,0.10660723998254688,0.384039125572767
electronics,music,logreg,self_training,target_only,1000,0.8741704466611173,0.008172884001568575,0.6916844561069052,5,0.5859665543685038,0.7623876043214345
electronics,music,logreg,self_training,target_only,2000,0.8935804963135239,0.005834778669567252,0.966787823087927,5,0.9019876004367908,1.031588045739063
electronics,music,logreg,self_training,transfer,50,0.840346052595778,0.012492568447879554,0.21228307073671981,5,0.06436605707295133,0.3329401055581592
electronics,music,logreg,self_training,transfer,100,0.840634875203448,0.017220182232797407,0.2163766239863601,5,-0.003007478216274706,0.35446932643567175
electronics,music,logreg,self_training,transfer,250,0.8549158205808187,0.00928368044019394,0.41878394531434215,5,0.31787829126945144,0.5217401632755456
electronics,music,logreg,self_training,transfer,500,0.8678156960325477,0.00972554736746954,0.6016170258039886,5,0.4901830101727024,0.692894926217076
electronics,music,logreg,self_training,transfer,1000,0.8812259661902118,0.0050017026936234376,0.7916840549236739,5,0.7360400968419233,0.8439395020777949
electronics,music,logreg,self_training,transfer,2000,0.8959967292782676,0.008937585446235536,1.001033682110193,5,0.8956573599881658,1.0920330732634114
electronics,music,logreg,uncertainty,target_only,50,0.6854665908601951,0.027865443759582793,-1.9828613087308782,5,-2.320169726951946,-1.6948776749335313
electronics,music,logreg,uncertainty,target_only,100,0.7032328790805293,0.027754522196738834,-1.7310553733677392,5,-2.0526086888334203,-1.4261379693102003
electronics,music,logreg,uncertainty,target_only,250,0.7300893688041292,0.021364241983271897,-1.3504117953984527,5,-1.5770199245523493,-1.1328105933002408
electronics,music,logreg,uncertainty,target_only,500,0.777327247478072,0.017068016572730674,-0.680897821711554,5,-0.8671515378504043,-0.5047952545015159
electronics,music,logreg,uncertainty,target_only,1000,0.8725170958845592,0.004365922322889384,0.6682511123712052,5,0.6213933095131865,0.7155805658540266
electronics,music,logreg,uncertainty,target_only,2000,0.8951286622315855,0.0059175092056330475,0.988730356174193,5,0.9228791660725226,1.0545815462758632
electronics,music,logreg,uncertainty,transfer,50,0.8372943631964356,0.011396374976885875,0.16903073270700728,5,0.052409175625244164,0.30679217756724786
electronics,music,logreg,uncertainty,transfer,100,0.8373663993741832,0.007040138279633439,0.17005171902068095,5,0.0929299634664651,0.249530717982586
electronics,music,logreg,uncertainty,transfer,250,0.8641048627509893,0.005520528006443339,0.5490224807954224,5,0.49449748171898167,0.6151639481315708
electronics,music,logreg,uncertainty,transfer,500,0.8775718610234927,0.008423874955369174,0.73989353132022,5,0.6474049383387814,0.8325205298357121
electronics,music,logreg,uncertainty,transfer,1000,0.8933978890620796,0.00421564317685903,0.964199685983331,5,0.9209583334111462,1.0074410385555157
electronics,music,logreg,uncertainty,transfer,2000,0.8958592368405658,0.007686689788449725,0.9990849682622878,5,0.9150649640751981,1.0784739234756748
electronics,music,svm,random,target_only,50,0.7120450578664991,0.05253033214216363,-1.6994962271322342,5,-2.4008387089038257,-1.2643821482270359
electronics,music,svm,random,target_only,100,0.7560572547736657,0.03312047648562106,-1.050345206545276,5,-1.4446131642802416,-0.6794479511699906
electronics,music,svm,random,target_only,250,0.823305377198418,0.015477856831791379,-0.058479533566876366,5,-0.18904064052220054,0.14153123014562094
electronics,music,svm,random,target_only,500,0.8513227107583704,0.00817760979970916,0.3547577495646752,5,0.25795016095097806,0.4395143650409027
electronics,music,svm,random,target_only,1000,0.8776398282965319,0.006656918736267986,0.7429179621720732,5,0.6590868477576128,0.8082090203881942
electronics,music,svm,random,target_only,2000,0.8932239850909894,0.0055986144192842376,0.9727740475078639,5,0.9114422206109237,1.03615524319045
electronics,music,svm,random,transfer,50,0.8295485048412026,0.010777545503192045,0.033602501999688034,5,-0.08214529909787086,0.16452984040715854
electronics,music,svm,random,transfer,100,0.8382462303462308,0.010820619234238948,0.16188824516046477,5,0.028658771824565044,0.2681023369201921
electronics,music,svm,random,transfer,250,0.8470040375376137,0.014669991461890637,0.2910601537652862,5,0.11812467874578628,0.46335832696324103
electronics,music,svm,random,transfer,500,0.8635610298534807,0.009707166945003544,0.5352649246011049,5,0.42889053679634886,0.6416393124058607
electronics,music,svm,random,transfer,1000,0.8790898609481227,0.007833870805959642,0.764304992173098,5,0.6858536040465736,0.8615384667015192
electronics,music,svm,random,transfer,2000,0.8983474767564206,0.006632343287043217,1.0483421871896563,5,0.9613097070745511,1.1180302254597192
electronics,music,svm,self_training,target_only,50,0.6320563988980046,0.16950405134740937,-2.879276452925173,5,-4.7933354056116695,-0.9652175002386774
electronics,music,svm,self_training,target_only,100,0.744151225116978,0.08133562531510165,-1.2259513304358776,5,-2.271587947364126,-0.47697063595157774
electronics,music,svm,self_training,target_only,250,0.8282373444928197,0.023481535538932057,0.014263747333538612,5,-0.280076962592332,0.250470151338278
electronics,music,svm,self_training,target_only,500,0.8529833378252996,0.011065584090007335,0.3792509089855781,5,0.24079811578025004,0.49445570102995295
electronics,music,svm,self_training,target_only,1000,0.8793106425039777,0.006867825042891327,0.7675613752301028,5,0.6795617690648488,0.8389373678704459
electronics,music,svm,self_training,target_only,2000,0.8933037172952126,0.005699228150366231,0.9739500451944657,5,0.9114422206109237,1.0373312408770516
electronics,music,svm,self_training,transfer,50,0.8357008099056131,0.014240695906308649,0.12434496413917724,5,-0.03683159665027257,0.2811056513213184
electronics,music,svm,self_training,transfer,100,0.8434980484967166,0.019271108017212994,0.23934911628025754,5,-0.011155884850329723,0.4065637346711924
electronics,music,svm,self_training,transfer,250,0.8508560225661347,0.01619373956098201,0.34787440500169475,5,0.16314937580325034,0.5129582365766703
electronics,music,svm,self_training,transfer,500,0.8642078338277976,0.011454361327096601,0.544804858745566,5,0.42514264291028275,0.6828066558686692
electronics,music,svm,self_training,transfer,1000,0.8772437582912935,0.007951730931611034,0.7370761895228547,5,0.6551965404802822,0.8317965724919734
electronics,music,svm,self_training,transfer,2000,0.8976156973849072,0.007634059893882165,1.0375489217031748,5,0.9360883082282878,1.1168209149167962
electronics,music,svm,uncertainty,target_only,50,0.6456976160895855,0.05369807407182641,-2.678077451642845,5,-3.3437405496817134,-2.0982085446471093
electronics,music,svm,uncertainty,target_only,100,0.6897931894570883,0.024701945760495916,-2.0276966829832266,5,-2.3056326972660757,-1.7493086378406357
electronics,music,svm,uncertainty,target_only,250,0.7358922431545387,0.02486782101656498,-1.347765894276785,5,-1.611457184321382,-1.071643373653319
electronics,music,svm,uncertainty,target_only,500,0.798226872916312,0.006908833235813783,-0.42837101350962303,5,-0.513221534976008,-0.362738619616242
electronics,music,svm,uncertainty,target_only,1000,0.8781693737341584,0.005053349015171861,0.7507284098533723,5,0.6947513141676713,0.8067055055390732
electronics,music,svm,uncertainty,target_only,2000,0.8932239850909894,0.0055986144192842376,0.9727740475078639,5,0.9114422206109237,1.03615524319045
electronics,music,svm,uncertainty,transfer,50,0.8274530660853567,0.010618646425486003,0.0026961555202339588,5,-0.12164134987294828,0.13419022360514474
electronics,music,svm,uncertainty,transfer,100,0.8394774282937902,0.007678152491239303,0.1800476068912248,5,0.09392906519535318,0.2661661485870964
electronics,music,svm,uncertainty,transfer,250,0.8559364796662712,0.006621438978125304,0.4228078130875984,5,0.3487201297630942,0.49689549641210257
electronics,music,svm,uncertainty,transfer,500,0.8736964099242719,0.010241429037834753,0.6847551291202848,5,0.5857335695978961,0.8182854817195244
electronics,music,svm,uncertainty,transfer,1000,0.8905646248818251,0.007802512373466972,0.9335502296755319,5,0.8447901164902945,1.0223103428607692
electronics,music,svm,uncertainty,transfer,2000,0.8983474767564206,0.006632343287043217,1.0483421871896563,5,0.9613097070745511,1.1180302254597192
music,books,logreg,random,target_only,50,0.6840631349774303,0.05235105585644636,-1.8698830550826422,5,-2.384355956316971,-1.3328581214618815
music,books,logreg,random,target_only,100,0.7569748981800067,0.016078409422267553,-0.9170421897404026,5,-1.0866609546950312,-0.7711944633880876
music,books,logreg,random,target_only,250,0.8169077967611207,0.023685617347391927,-0.13381445750419424,5,-0.36890012690966123,0.11127479242599721
music,books,logreg,random,target_only,500,0.8635113968808412,0.008176501294492718,0.47522052828763117,5,0.40846436473663206,0.5704225680986494
music,books,logreg,random,target_only,1000,0.8884241863737545,0.004443248163822959,0.8007910927048378,5,0.755617272830201,0.8419881606385221
music,books,logreg,random,target_only,2000,0.9021465140666904,0.0035128963704378923,0.9801201065584605,5,0.9455475076555524,1.015812413954051
music,books,logreg,random,transfer,50,0.8403404577776505,0.010160055699830278,0.17241318011618723,5,0.06801033772954934,0.27177456236290004
music,books,logreg,random,transfer,100,0.8499917823282399,0.008918176579648659,0.2985406530032679,5,0.19534348356879444,0.3747682729428236
music,books,logreg,random,transfer,250,0.8660418204395726,0.0062733948888740385,0.508289142561642,5,0.44546328756654263,0.5711149975567416
music,books,logreg,random,transfer,500,0.8793840297152136,0.008891994020387676,0.682650612828894,5,0.5988296342494711,0.7867424107637073
music,books,logreg,random,transfer,1000,0.895761548630581,0.00649178283750014,0.8966787560260446,5,0.8330635763531493,0.9612071872021684
music,books,logreg,random,transfer,2000,0.9080636695715925,0.005411306984573339,1.0574479247870576,5,0.9945614839792689,1.1024353761879833
music,books,logreg,self_training,target_only,50,0.5472909051218975,0.1535588657217678,-3.657278725219561,5,-4.980006832920256,-1.9297456772048456
music,books,logreg,self_training,target_only,100,0.6298775650323629,0.12338073381908411,-2.578002336357902,5,-3.7973036483153395,-1.3587010244004638
music,books,logreg,self_training,target_only,250,0.6062212063413148,0.10682228688333266,-2.8871533470583017,5,-3.8371556999497316,-1.687515075815098
music,books,logreg,self_training,target_only,500,0.8348868957538071,0.039959914178693996,0.10114379188922809,5,-0.3574641503929988,0.4416546049638928
music,books,logreg,self_training,target_only,1000,0.8831586248593413,0.004461683256112875,0.7319785723442147,5,0.6896324815753345,0.7804238654887116
music,books,logreg,self_training,target_only,2000,0.9002935582988926,0.00688897382963165,0.9559049196026329,5,0.8825632854537423,1.0229873728311116
music,books,logreg,self_training,transfer,50,0.8151492694049963,0.023850137054179245,-0.1567956151958844,5,-0.3819322309078866,0.06990114090817504
music,books,logreg,self_training,transfer,100,0.8345481013554041,0.02005944939329916,0.0967162875529168,5,-0.10307863010532477,0.2946883746937131
music,books,logreg,self_training,transfer,250,0.86128828716475,0.008794451446970417,0.44616801751861057,5,0.350083338565735,0.5213319727660053
music,books,logreg,self_training,transfer,500,0.8806014503505633,0.00807143810257734,0.6985603656687642,5,0.614300656573284,0.786902535429883
music,books,logreg,self_training,transfer,1000,0.8968801270319912,0.00735826947776812,0.9112967979597089,5,0.8373795564951771,0.9852140394242406
music,books,logreg,self_training,transfer,2000,0.9076578478519671,0.004544781957825311,1.0521444798898618,5,1.0027227416777988,1.0920899221203706
music,books,logreg,uncertainty,target_only,50,0.616562242462727,0.047695333478735585,-2.752012440109099,5,-3.1392918491210384,-2.2174386998769577
music,books,logreg,uncertainty,target_only,100,0.5204978070477853,0.05837912937124195,-4.0074219343915285,5,-4.486856065600794,-3.3181308055791305
music,books,logreg,uncertainty,target_only,250,0.5797432108519953,0.02117965161434441,-3.2331786662441027,5,-3.44758736522519,-3.0162860416160813
music,books,logreg,uncertainty,target_only,500,0.7236893918621442,0.021908715733703912,-1.3520308561802505,5,-1.5700482821898998,-1.133896074480654
music,books,logreg,uncertainty,target_only,1000,0.8665231458639646,0.006296352944970173,0.5145793008810162,5,0.44187271550791624,0.5608379041583685
music,books,logreg,uncertainty,target_only,2000,0.9021465140666904,0.0035128963704378923,0.9801201065584605,5,0.9455475076555524,1.015812413954051
music,books,logreg,uncertainty,transfer,50,0.8493798651604582,0.007582260830757166,0.29054386814913064,5,0.21652496538918495,0.3652615336742488
music,books,logreg,uncertainty,transfer,100,0.8678391567951502,0.003285501915630868,0.5317774721964842,5,0.4960823591463564,0.5637369801172498
music,books,logreg,uncertainty,transfer,250,0.8835659838250353,0.006837486896652022,0.7373021066043639,5,0.6817878339989902,0.8156936684667956
music,books,logreg,uncertainty,transfer,500,0.8965527104119488,0.0056269687179787585,0.9070179831037049,5,0.8506270734857642,0.9675610781182599
music,books,logreg,uncertainty,transfer,1000,0.9085457467371345,0.005096207464731139,1.0637479071685108,5,1.0039740633070573,1.101410205108845
music,books,logreg,uncertainty,transfer,2000,0.9080636695715925,0.005411306984573339,1.0574479247870576,5,0.9945614839792689,1.1024353761879833
music,books,svm,random,target_only,50,0.6162918305354069,0.08122970949171175,-3.190603444194759,5,-4.0801086295740685,-2.223332714009638
music,books,svm,random,target_only,100,0.736395773989073,0.04413017983146854,-1.441650826969837,5,-1.927953151765853,-0.9741174063146628
music,books,svm,random,target_only,250,0.8241739702468642,0.013044892294321766,-0.1634254692856218,5,-0.30736585367381447,-0.02176182243568058
music,books,svm,random,target_only,500,0.8643873872369919,0.008382649298650884,0.42216197164277436,5,0.3401566561542432,0.5265167655765538
music,books,svm,random,target_only,1000,0.885869178416189,0.0013944729189775754,0.7349796346200945,5,0.7207327647832125,0.7516211288288147
music,books,svm,random,target_only,2000,0.9016672702080293,0.0021725927500969144,0.9650313147895961,5,0.9370231839448173,0.9847818617080181
music,books,svm,random,transfer,50,0.8495105965493183,0.0039952181833251945,0.20552627042492197,5,0.15785131725923948,0.24617113284327977
music,books,svm,random,transfer,100,0.8570422490866558,0.010217971826015691,0.31520213150343,5,0.18539900006571816,0.3975755125061919
music,books,svm,random,transfer,250,0.870233721285613,0.007616129304092451,0.507296239023859,5,0.42176640646241237,0.5929317766719125
music,books,svm,random,transfer,500,0.886522948043552,0.008104548619489806,0.744499822450394,5,0.667135865391048,0.8534994281033625
music,books,svm,random,transfer,1000,0.8964339952130402,0.005548538335733426,0.8888244082055918,5,0.8195775392976579,0.9405795207035998
music,books,svm,random,transfer,2000,0.9086240317340831,0.005717532737460038,1.0663356177835701,5,1.0020448296511593,1.1292209235609594
music,books,svm,self_training,target_only,50,0.5004845837690113,0.14428936768217066,-4.87698760029732,5,-6.364460631078866,-3.0530427572970806
music,books,svm,self_training,target_only,100,0.5118406967685537,0.042368661270920885,-4.711619978045069,5,-5.216399008844052,-4.314915289436851
music,books,svm,self_training,target_only,250,0.6892070271433053,0.12999497427287715,-2.1288129627519035,5,-3.5555121014763045,-0.6814164248984302
music,books,svm,self_training,target_only,500,0.849445826879875,0.04621675807243269,0.20458309504173253,5,-0.3989965195863617,0.6027372171898484
music,books,svm,self_training,target_only,1000,0.8796662449274552,0.01681563101705868,0.6446525691829941,5,0.4232136588218013,0.7894097767386781
music,books,svm,self_training,target_only,2000,0.9021407155718659,0.004572146707162376,0.971925622206858,5,0.913748078484603,1.0174956493872827
music,books,svm,self_training,transfer,50,0.84853993952997,0.006158130346245986,0.19139157105036025,5,0.11655210335165303,0.25059983243623235
music,books,svm,self_training,transfer,100,0.8574579167090167,0.0132955044230273,0.3212550799339238,5,0.147114734229222,0.41898256043710685
music,books,svm,self_training,transfer,250,0.8706608089988535,0.00742489942460167,0.5135154867219569,5,0.4261977947082836,0.5960883594212999
music,books,svm,self_training,transfer,500,0.8869744519540937,0.007820182450147668,0.7510746186088078,5,0.6699905361048216,0.8533079192184269
music,books,svm,self_training,transfer,1000,0.8973907736864213,0.005575878967443152,0.9027570083101836,5,0.8393176692890677,0.9672901310490933
music,books,svm,self_training,transfer,2000,0.9074999033128085,0.006009646484988699,1.049966069141369,5,0.9836605430139966,1.1152143673810309
music,books,svm,uncertainty,target_only,50,0.5693106045849463,0.09297091625434106,-3.874743662439905,5,-4.874512470011348,-2.825545951495318
music,books,svm,uncertainty,target_only,100,0.5720664287463837,0.05569844854567531,-3.8346133741149666,5,-4.494680439963573,-3.275121509073968
music,books,svm,uncertainty,target_only,250,0.6795889876682529,0.023925261324366603,-2.2688707729182687,5,-2.5329056059666994,-2.020841114299292
music,books,svm,uncertainty,target_only,500,0.7775361261931153,0.011479905637922855,-0.8425653632308963,5,-0.9785846653898874,-0.7136405805743575
music,books,svm,uncertainty,target_only,1000,0.8806022932066438,0.00810852225864517,0.6582832963736243,5,0.5673692110334864,0.7583114636346279
music,books,svm,uncertainty,target_only,2000,0.9016672702080293,0.0021725927500969144,0.9650313147895961,5,0.9370231839448173,0.9847818617080181
music,books,svm,uncertainty,transfer,50,0.8558582736113335,0.007940269413928992,0.29796109056213893,5,0.20799744874506493,0.3785604635494999
music,books,svm,uncertainty,transfer,100,0.8701189648058973,0.006416740712717024,0.5056251561287343,5,0.43853511197547074,0.585406206993302
music,books,svm,uncertainty,transfer,250,0.8845383323456515,0.00816930836281505,0.7155998653031274,5,0.6156070876869437,0.8039455936571688
music,books,svm,uncertainty,transfer,500,0.8979808864069797,0.003255751653113855,0.9113502247975058,5,0.872579016821389,0.9429577878888139
music,books,svm,uncertainty,transfer,1000,0.9061432346302688,0.004175520534048193,1.0302102711650074,5,0.9765109215085974,1.0755952472663781
music,books,svm,uncertainty,transfer,2000,0.9086240317340831,0.005717532737460038,1.0663356177835701,5,1.0020448296511593,1.1292209235609594
music,clothing,logreg,random,target_only,50,0.7801913318188876,0.01633415565278446,-0.18619651874958953,5,-0.2919655602061318,-0.08042747729304726
music,clothing,logreg,random,target_only,100,0.8118862561114621,0.027798720313844002,0.08124663806623018,5,-0.10642044872839293,0.227565461100966
music,clothing,logreg,random,target_only,250,0.865772334100234,0.009650456435667296,0.5359397199208816,5,0.4757195574203889,0.5968293706337638
music,clothing,logreg,random,target_only,500,0.8925510164174941,0.0045898402249636315,0.7618994120212952,5,0.7324094605406841,0.791352446559457
music,clothing,logreg,random,target_only,1000,0.9073123903849748,0.0033959792157355682,0.8864565308949557,5,0.8631617349772341,0.9084461109134567
music,clothing,logreg,random,target_only,2000,0.9205252536092423,0.004710611702275731,0.9979472484197679,5,0.9732031212839178,1.033766290853133
music,clothing,logreg,random,transfer,50,0.8285286760652658,0.00722608210916956,0.2216761052078379,5,0.17484035478677945,0.2685118556288963
music,clothing,logreg,random,transfer,100,0.8426698186992526,0.006436490372156196,0.34099968497427485,5,0.30057848647886926,0.3813655561190116
music,clothing,logreg,random,transfer,250,0.8719175259781988,0.006491955145528963,0.5877931176419443,5,0.549079828086938,0.6318384800061727
music,clothing,logreg,random,transfer,500,0.8941917813471221,0.007206746738503777,0.7757442582282683,5,0.7384285884993236,0.82882834459047
music,clothing,logreg,random,transfer,1000,0.9089219152741773,0.0044839318605744485,0.900037772275071,5,0.8705479281727815,0.9295276163773603
music,clothing,logreg,random,transfer,2000,0.9186677088743955,0.006862639860376244,0.9822732047392033,5,0.9357655579774271,1.0249640985767314
music,clothing,logreg,self_training,target_only,50,0.7575055872451005,0.08714669327005428,-0.37761982323599186,5,-1.0271044165134398,0.10005362277443892
music,clothing,logreg,self_training,target_only,100,0.7836355257209645,0.08072950229033377,-0.15713426003099018,5,-0.7331436349202819,0.3313285964531201
music,clothing,logreg,self_training,target_only,250,0.8553027697267659,0.02681453465018275,0.4475970780303406,5,0.2565149819609264,0.5913155584329874
music,clothing,logreg,self_training,target_only,500,0.8844205790411866,0.009922476444739379,0.6932944259944808,5,0.6210876274213046,0.744594783152753
music,clothing,logreg,self_training,target_only,1000,0.9047511972422798,0.005128044422758202,0.8648450711869462,5,0.8311520489881487,0.8962399294074489
music,clothing,logreg,self_training,target_only,2000,0.9186020362388037,0.0038013276524072547,0.9817190561690102,5,0.9621143752216014,1.0099361306182584
music,clothing,logreg,self_training,transfer,50,0.8333965552964677,0.009010312249082955,0.26275148297410755,5,0.20468015075934365,0.31855715804003537
music,clothing,logreg,self_training,transfer,100,0.8531364045125016,0.006735078705190615,0.42931719364347193,5,0.3846350901373981,0.47159295021328224
music,clothing,logreg,self_training,transfer,250,0.8792090290900214,0.004993852594824771,0.6493191396686033,5,0.6208853147717455,0.6835320268212101
music,clothing,logreg,self_training,transfer,500,0.897385900846999,0.007199780027109521,0.8026963782083814,5,0.7673497867348416,0.85609507591262
music,clothing,logreg,self_training,transfer,1000,0.9099576244069778,0.004163551485457882,0.9087771312166562,5,0.8827571994400537,0.9347929488009777
music,clothing,logreg,self_training,transfer,2000,0.9182660027811931,0.007297124815849726,0.9788835911630189,5,0.9304409618194043,1.0242197552942007
music,clothing,logreg,uncertainty,target_only,50,0.6809673605198576,0.04703347862843698,-1.0234527264330349,5,-1.3576339749444597,-0.7566128785166018
music,clothing,logreg,uncertainty,target_only,100,0.5947296003825805,0.04625922900490407,-1.7511307166039152,5,-2.035704290987488,-1.4677621458008598
music,clothing,logreg,uncertainty,target_only,250,0.6905984991628025,0.01898643837566439,-0.9421847575108485,5,-1.0378901647108656,-0.80069109155663
music,clothing,logreg,uncertainty,target_only,500,0.7819860335230414,0.022452490495992225,-0.17105274730937542,5,-0.31450527840695913,-0.02760021621179175
music,clothing,logreg,uncertainty,target_only,1000,0.8954101717885738,0.009047931162293512,0.7860250900386925,5,0.7346159868983453,0.8500979100955895
music,clothing,logreg,uncertainty,target_only,2000,0.9205252536092423,0.004710611702275731,0.9979472484197679,5,0.9732031212839178,1.033766290853133
music,clothing,logreg,uncertainty,transfer,50,0.8408526020948435,0.006824938795598113,0.32566593182140247,5,0.28511198643386804,0.36840533829040756
music,clothing,logreg,uncertainty,transfer,100,0.862601255744319,0.0072686250021322795,0.5091820221208303,5,0.4652593306494469,0.5630955222186089
music,clothing,logreg,uncertainty,transfer,250,0.887952619379522,0.006341258165460427,0.7230979367826899,5,0.6823582032345683,0.7638376703308114
music,clothing,logreg,uncertainty,transfer,500,0.9040579800734143,0.006044987240890846,0.8589956744100707,5,0.8225477688443478,0.9036748023337493
music,clothing,logreg,uncertainty,transfer,1000,0.9157951909892924,0.004157874274117077,0.958034773244294,5,0.9290894777537207,0.9838208603466407
music,clothing,logreg,uncertainty,transfer,2000,0.9186677088743955,0.006862639860376244,0.9822732047392033,5,0.9357655579774271,1.0249640985767314
music,clothing,svm,random,target_only,50,0.7525047724733273,0.034150896917399455,-0.5828161145146928,5,-0.86051882318922,-0.3770674118924246
music,clothing,svm,random,target_only,100,0.8138027893089786,0.025352738796609424,-0.00427619738389603,5,-0.21164612224039855,0.16208884129270165
music,clothing,svm,random,target_only,250,0.8646999966349662,0.010637439390745945,0.4760993127653953,5,0.40139021748000153,0.5566889486977764
music,clothing,svm,random,target_only,500,0.8888996023975295,0.004833723819398969,0.7044988375005673,5,0.6638014120800028,0.7333716910246474
music,clothing,svm,random,target_only,1000,0.9052269352888398,0.004848914613549341,0.8585986649587977,5,0.8204502124890565,0.8927508077702996
music,clothing,svm,random,target_only,2000,0.9185233277067482,0.005182326899649363,0.9840920196332229,5,0.9492821629691056,1.0247775220700244
music,clothing,svm,random,transfer,50,0.8380886201467513,0.00826841069224899,0.22493713260047343,5,0.1640260697907649,0.2821729897836587
music,clothing,svm,random,transfer,100,0.8530011389004419,0.00615754996480822,0.3656837310932632,5,0.3202975193393834,0.4099986233705911
music,clothing,svm,random,transfer,250,0.8756895860284434,0.005835684802875599,0.5798207129870406,5,0.5396821379806107,0.6274711302402529
music,clothing,svm,random,transfer,500,0.8948501329540642,0.008158310480060367,0.7606608413104464,5,0.7098798136694706,0.8277897236045968
music,clothing,svm,random,transfer,1000,0.9082065356358326,0.005058898349229827,0.886720581895424,5,0.8491400692850363,0.9243010945058117
